epoch,f1-score,iou_score,loss,lr,val_f1-score,val_iou_score,val_loss
121,0.1625133454799652,0.1520860493183136,0.9282075762748718,1e-06,0.2834613025188446,0.280474990606308,0.9831671714782715
122,0.16333959996700287,0.15298250317573547,0.9276530742645264,1e-06,0.28295010328292847,0.2799576222896576,0.9829711318016052
123,0.16319304704666138,0.15279729664325714,0.9275941848754883,1e-06,0.2832009792327881,0.28019922971725464,0.9829766154289246
124,0.16298849880695343,0.15259408950805664,0.927702009677887,1e-06,0.2831941246986389,0.2801988124847412,0.9829798936843872
125,0.16355252265930176,0.1531413048505783,0.9275675415992737,1e-06,0.2826991677284241,0.2797132432460785,0.9829991459846497
126,0.1631496548652649,0.15285852551460266,0.9273812770843506,1e-06,0.2822439670562744,0.27926144003868103,0.9829615354537964
127,0.16347648203372955,0.15306216478347778,0.9272535443305969,1e-06,0.28247734904289246,0.27949807047843933,0.9830880761146545
128,0.16379542648792267,0.15347787737846375,0.9277052879333496,1e-07,0.2829137146472931,0.27992239594459534,0.9830564856529236
129,0.16400451958179474,0.15366241335868835,0.9272099733352661,1e-07,0.2833337187767029,0.2803499400615692,0.983048677444458
130,0.16319619119167328,0.15281283855438232,0.9277134537696838,1e-07,0.28339409828186035,0.280413419008255,0.9830411076545715
131,0.16305451095104218,0.15272602438926697,0.927405059337616,1e-07,0.28350305557250977,0.2805163264274597,0.982985258102417
132,0.1639632135629654,0.15368756651878357,0.9270631074905396,1e-07,0.2831593155860901,0.28017351031303406,0.9829373955726624
133,0.1632205843925476,0.15284892916679382,0.9275324940681458,1e-07,0.28248676657676697,0.27950137853622437,0.982994019985199
134,0.1633462905883789,0.15300145745277405,0.927063524723053,1e-07,0.28277358412742615,0.279779851436615,0.9829732775688171
135,0.16284728050231934,0.15252338349819183,0.927437424659729,1e-07,0.28289464116096497,0.279907763004303,0.9829373955726624
136,0.16398534178733826,0.15364408493041992,0.9273783564567566,1e-07,0.2836824357509613,0.2806949019432068,0.9829105734825134
137,0.16369768977165222,0.15332667529582977,0.9274282455444336,1e-07,0.2828274071216583,0.27984344959259033,0.9829686880111694
138,0.1634223461151123,0.15306615829467773,0.9271226525306702,1e-08,0.2829948663711548,0.2800118923187256,0.983038067817688
139,0.16355060040950775,0.15323849022388458,0.9271320104598999,1e-08,0.2831210494041443,0.2801370322704315,0.9829477071762085
140,0.16274645924568176,0.15234050154685974,0.9272623062133789,1e-08,0.28270554542541504,0.27971798181533813,0.9830381870269775
141,0.16447240114212036,0.15416449308395386,0.9269757866859436,1e-08,0.2831743657588959,0.28019192814826965,0.9829554557800293
142,0.16302962601184845,0.15273791551589966,0.9274992942810059,1e-08,0.2835317552089691,0.2805511951446533,0.9829171299934387
143,0.16409938037395477,0.15374276041984558,0.9269644021987915,1e-08,0.28322330117225647,0.2802411615848541,0.9829432368278503
144,0.16370543837547302,0.15335895121097565,0.9267627596855164,1e-08,0.2836493253707886,0.2806645929813385,0.982946515083313
145,0.1638229787349701,0.1535121351480484,0.926802396774292,1e-08,0.2828570008277893,0.279869019985199,0.9830085635185242
146,0.1625371128320694,0.15220394730567932,0.9274872541427612,1e-08,0.28312429785728455,0.28013870120048523,0.9830188155174255
